date,category,n_requests,TMAX,TMIN,PRCP,SNOW,weekday,is_weekend
2025-07-30,NOISE,1242,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,OTHER,652,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,PARKING,2283,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,SANITATION,846,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,SOCIAL,611,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-30,STREET,1117,35.0,23.9,7.1,0.0,Wednesday,False
2025-07-31,BUILDING,2791,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,FLOODING,543,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,HEAT,83,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,NOISE,1083,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,OTHER,588,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,PARKING,2119,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,SANITATION,791,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,SOCIAL,546,31.7,18.3,8.1,0.0,Thursday,False
2025-07-31,STREET,1399,31.7,18.3,8.1,0.0,Thursday,False
2025-08-01,BUILDING,2030,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,FLOODING,283,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,HEAT,95,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,NOISE,1999,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,OTHER,637,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,PARKING,2250,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,SANITATION,844,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,SOCIAL,680,22.8,17.2,0.0,0.0,Friday,False
2025-08-01,STREET,1235,22.8,17.2,0.0,0.0,Friday,False
2025-08-02,BUILDING,1212,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,FLOODING,93,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,HEAT,68,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,NOISE,4511,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,OTHER,500,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,PARKING,2126,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,SANITATION,597,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,SOCIAL,652,26.7,17.2,0.0,0.0,Saturday,True
2025-08-02,STREET,642,26.7,17.2,0.0,0.0,Saturday,True
2025-08-03,BUILDING,1112,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,FLOODING,58,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,HEAT,78,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,NOISE,4078,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,OTHER,481,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,PARKING,2238,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,SANITATION,624,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,SOCIAL,615,28.9,17.8,0.0,0.0,Sunday,True
2025-08-03,STREET,660,28.9,17.8,0.0,0.0,Sunday,True
2025-08-04,BUILDING,2503,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,FLOODING,130,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,HEAT,98,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,NOISE,1910,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,OTHER,731,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,PARKING,2554,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,SANITATION,793,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,SOCIAL,639,31.7,19.4,0.0,0.0,Monday,False
2025-08-04,STREET,1237,31.7,19.4,0.0,0.0,Monday,False
2025-08-05,BUILDING,2344,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,FLOODING,88,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,HEAT,102,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,NOISE,1548,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,OTHER,640,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,PARKING,2483,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,SANITATION,934,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,SOCIAL,710,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-05,STREET,1273,30.0,21.7,0.0,0.0,Tuesday,False
2025-08-06,BUILDING,2261,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,FLOODING,94,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,HEAT,79,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,NOISE,1601,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,OTHER,585,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,PARKING,2368,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,SANITATION,902,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,SOCIAL,794,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-06,STREET,1157,26.1,17.8,1.5,0.0,Wednesday,False
2025-08-07,BUILDING,2341,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,FLOODING,98,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,HEAT,75,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,NOISE,1692,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,OTHER,674,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,PARKING,2364,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,SANITATION,846,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,SOCIAL,841,27.2,17.8,0.0,0.0,Thursday,False
2025-08-07,STREET,1166,27.2,17.8,0.0,0.0,Thursday,False
2025-08-08,BUILDING,2023,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,FLOODING,77,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,HEAT,79,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,NOISE,2267,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,OTHER,658,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,PARKING,2304,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,SANITATION,731,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,SOCIAL,710,27.8,17.2,0.0,0.0,Friday,False
2025-08-08,STREET,1017,27.8,17.2,0.0,0.0,Friday,False
2025-08-09,BUILDING,1271,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,FLOODING,57,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,HEAT,71,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,NOISE,3789,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,OTHER,478,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,PARKING,2171,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,SANITATION,569,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,SOCIAL,650,29.4,17.8,0.0,0.0,Saturday,True
2025-08-09,STREET,571,29.4,17.8,0.0,0.0,Saturday,True
2025-08-10,BUILDING,1221,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,FLOODING,41,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,HEAT,84,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,NOISE,3974,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,OTHER,484,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,PARKING,2100,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,SANITATION,569,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,SOCIAL,550,32.2,20.6,0.0,0.0,Sunday,True
2025-08-10,STREET,604,32.2,20.6,0.0,0.0,Sunday,True
2025-08-11,BUILDING,2398,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,FLOODING,86,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,HEAT,97,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,NOISE,1806,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,OTHER,685,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,PARKING,2516,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,SANITATION,797,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,SOCIAL,778,31.7,22.2,0.0,0.0,Monday,False
2025-08-11,STREET,1201,31.7,22.2,0.0,0.0,Monday,False
2025-08-12,BUILDING,2477,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,FLOODING,56,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,HEAT,94,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,NOISE,1392,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,OTHER,686,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,PARKING,2624,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,SANITATION,840,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,SOCIAL,712,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-12,STREET,1252,32.8,21.7,0.0,0.0,Tuesday,False
2025-08-13,BUILDING,2484,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,FLOODING,194,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,HEAT,106,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,NOISE,1184,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,OTHER,691,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,PARKING,2359,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,SANITATION,807,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,SOCIAL,793,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-13,STREET,1286,31.7,21.7,18.0,0.0,Wednesday,False
2025-08-14,BUILDING,2318,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,FLOODING,154,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,HEAT,94,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,NOISE,1391,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,OTHER,610,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,PARKING,2474,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,SANITATION,892,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,SOCIAL,725,31.7,22.8,0.0,0.0,Thursday,False
2025-08-14,STREET,1386,31.7,22.8,0.0,0.0,Thursday,False
2025-08-15,BUILDING,2111,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,FLOODING,111,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,HEAT,84,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,NOISE,1996,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,OTHER,739,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,PARKING,2457,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,SANITATION,781,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,SOCIAL,656,31.7,23.3,0.0,0.0,Friday,False
2025-08-15,STREET,999,31.7,23.3,0.0,0.0,Friday,False
2025-08-16,BUILDING,1407,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,FLOODING,48,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,HEAT,69,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,NOISE,3280,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,OTHER,537,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,PARKING,2089,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,SANITATION,580,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,SOCIAL,651,28.9,23.3,0.0,0.0,Saturday,True
2025-08-16,STREET,536,28.9,23.3,0.0,0.0,Saturday,True
2025-08-17,BUILDING,1299,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,FLOODING,94,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,HEAT,76,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,NOISE,2981,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,OTHER,433,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,PARKING,2146,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,SANITATION,597,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,SOCIAL,567,32.8,22.8,16.8,0.0,Sunday,True
2025-08-17,STREET,561,32.8,22.8,16.8,0.0,Sunday,True
2025-08-18,BUILDING,2546,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,FLOODING,138,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,HEAT,101,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,NOISE,1730,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,OTHER,661,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,PARKING,2411,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,SANITATION,725,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,SOCIAL,644,23.9,18.9,0.0,0.0,Monday,False
2025-08-18,STREET,1208,23.9,18.9,0.0,0.0,Monday,False
2025-08-19,BUILDING,2277,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,FLOODING,107,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,HEAT,101,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,NOISE,1730,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,OTHER,686,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,PARKING,2513,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,SANITATION,737,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,SOCIAL,669,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-19,STREET,1139,25.0,18.3,0.0,0.0,Tuesday,False
2025-08-20,BUILDING,2226,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,FLOODING,103,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,HEAT,95,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,NOISE,1278,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,OTHER,662,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,PARKING,1971,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,SANITATION,641,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,SOCIAL,600,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-20,STREET,1082,21.1,14.4,13.0,0.0,Wednesday,False
2025-08-21,BUILDING,2093,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,FLOODING,90,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,HEAT,115,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,NOISE,1644,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,OTHER,623,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,PARKING,2242,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,SANITATION,701,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,SOCIAL,588,22.2,15.0,6.9,0.0,Thursday,False
2025-08-21,STREET,1254,22.2,15.0,6.9,0.0,Thursday,False
2025-08-22,BUILDING,1781,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,FLOODING,55,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,HEAT,85,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,NOISE,2529,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,OTHER,637,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,PARKING,2311,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,SANITATION,705,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,SOCIAL,704,28.3,14.4,0.0,0.0,Friday,False
2025-08-22,STREET,1099,28.3,14.4,0.0,0.0,Friday,False
2025-08-23,BUILDING,1154,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,FLOODING,44,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,HEAT,99,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,NOISE,4303,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,OTHER,455,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,PARKING,2114,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,SANITATION,555,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,SOCIAL,702,27.8,19.4,0.0,0.0,Saturday,True
2025-08-23,STREET,589,27.8,19.4,0.0,0.0,Saturday,True
2025-08-24,BUILDING,1099,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,FLOODING,43,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,HEAT,99,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,NOISE,3846,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,OTHER,481,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,PARKING,2096,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,SANITATION,613,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,SOCIAL,635,26.7,19.4,0.0,0.0,Sunday,True
2025-08-24,STREET,612,26.7,19.4,0.0,0.0,Sunday,True
2025-08-25,BUILDING,2632,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,FLOODING,58,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,HEAT,113,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,NOISE,1797,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,OTHER,651,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,PARKING,2381,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,SANITATION,759,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,SOCIAL,678,30.0,21.1,0.0,0.0,Monday,False
2025-08-25,STREET,1183,30.0,21.1,0.0,0.0,Monday,False
2025-08-26,BUILDING,2194,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,FLOODING,78,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,HEAT,140,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,NOISE,1805,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,OTHER,701,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,PARKING,2444,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,SANITATION,742,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,SOCIAL,690,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-26,STREET,1158,26.1,17.2,0.0,0.0,Tuesday,False
2025-08-27,BUILDING,2109,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,FLOODING,67,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,HEAT,109,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,NOISE,1861,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,OTHER,582,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,PARKING,2344,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,SANITATION,770,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,SOCIAL,669,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-27,STREET,1058,23.9,16.1,0.0,0.0,Wednesday,False
2025-08-28,BUILDING,2027,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,FLOODING,70,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,HEAT,95,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,NOISE,1939,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,OTHER,563,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,PARKING,2383,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,SANITATION,777,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,SOCIAL,663,25.6,16.1,0.0,0.0,Thursday,False
2025-08-28,STREET,1032,25.6,16.1,0.0,0.0,Thursday,False
2025-08-29,BUILDING,1820,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,FLOODING,48,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,HEAT,108,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,NOISE,2305,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,OTHER,542,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,PARKING,2326,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,SANITATION,707,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,SOCIAL,667,25.6,18.3,0.0,0.0,Friday,False
2025-08-29,STREET,903,25.6,18.3,0.0,0.0,Friday,False
2025-08-30,BUILDING,1099,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,FLOODING,39,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,HEAT,80,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,NOISE,4061,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,OTHER,477,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,PARKING,2114,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,SANITATION,527,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,SOCIAL,498,24.4,13.9,0.0,0.0,Saturday,True
2025-08-30,STREET,496,24.4,13.9,0.0,0.0,Saturday,True
2025-08-31,BUILDING,941,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,FLOODING,33,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,HEAT,140,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,NOISE,4614,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,OTHER,462,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,PARKING,2100,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,SANITATION,543,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,SOCIAL,528,26.1,15.0,0.0,0.0,Sunday,True
2025-08-31,STREET,457,26.1,15.0,0.0,0.0,Sunday,True
